log,config,excluded_feature,pattern,run,attribute,attribute_kind,metric,value
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,7,case:Task,categorical,accuracy,0.75
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,8,case:Task,categorical,accuracy,0.75
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,9,case:Task,categorical,accuracy,0.75
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,0,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,1,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,2,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,3,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,4,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,5,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,6,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,7,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,8,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,9,org:resource,categorical,accuracy,0.9993954300880432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,0,org:role,categorical,accuracy,0.992140293121338
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,1,org:role,categorical,accuracy,0.9873035550117492
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,2,org:role,categorical,accuracy,0.9797461032867432
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,3,org:role,categorical,accuracy,0.9918379783630372
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,4,org:role,categorical,accuracy,0.9882104396820068
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,5,org:role,categorical,accuracy,0.9888150095939636
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,6,org:role,categorical,accuracy,0.9909310936927797
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,7,org:role,categorical,accuracy,0.9918379783630372
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,8,org:role,categorical,accuracy,0.9806529879570008
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,9,org:role,categorical,accuracy,0.9891173243522644
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,0,time:timestamp,numerical,mae,0.0082455072551965
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,1,time:timestamp,numerical,mae,0.0083411177620291
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,2,time:timestamp,numerical,mae,0.0083890119567513
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,3,time:timestamp,numerical,mae,0.008606044575572
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,4,time:timestamp,numerical,mae,0.0084668220952153
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,5,time:timestamp,numerical,mae,0.0085827158764004
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,6,time:timestamp,numerical,mae,0.0086630526930093
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,7,time:timestamp,numerical,mae,0.0083740018308162
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,8,time:timestamp,numerical,mae,0.0082634817808866
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,odd,9,time:timestamp,numerical,mae,0.0085294544696807
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:Activity,categorical,accuracy,0.9900376200675964
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:Activity,categorical,accuracy,0.970382273197174
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:Activity,categorical,accuracy,0.9838448762893676
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:Activity,categorical,accuracy,0.9830371141433716
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:Activity,categorical,accuracy,0.98896062374115
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:Activity,categorical,accuracy,0.9555734395980836
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:Activity,categorical,accuracy,0.9555734395980836
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:Activity,categorical,accuracy,0.9555734395980836
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:Activity,categorical,accuracy,0.98896062374115
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:Activity,categorical,accuracy,0.98896062374115
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:OrganizationalEntity,categorical,accuracy,0.8677974939346313
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:OrganizationalEntity,categorical,accuracy,0.851642370223999
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:OrganizationalEntity,categorical,accuracy,0.8621432185173035
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:OrganizationalEntity,categorical,accuracy,0.8777598142623901
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:OrganizationalEntity,categorical,accuracy,0.8411415815353394
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:OrganizationalEntity,categorical,accuracy,0.8462573885917664
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:OrganizationalEntity,categorical,accuracy,0.8182551860809326
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:OrganizationalEntity,categorical,accuracy,0.8712977766990662
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:OrganizationalEntity,categorical,accuracy,0.884760320186615
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:OrganizationalEntity,categorical,accuracy,0.8454496264457703
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:Project,categorical,accuracy,0.8648357391357422
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:Project,categorical,accuracy,0.8607969284057617
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:Project,categorical,accuracy,0.8346795439720154
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:Project,categorical,accuracy,0.8519116640090942
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:Project,categorical,accuracy,0.7767904996871948
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:Project,categorical,accuracy,0.808562159538269
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:Project,categorical,accuracy,0.8478728532791138
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:Project,categorical,accuracy,0.8602584600448608
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:Project,categorical,accuracy,0.8112546801567078
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:Project,categorical,accuracy,0.8239095211029053
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:RequestedAmount,numerical,mae,0.2930608987808227
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:RequestedAmount,numerical,mae,0.2974587082862854
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:RequestedAmount,numerical,mae,0.3332648575305938
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:RequestedAmount,numerical,mae,0.2991155683994293
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:RequestedAmount,numerical,mae,0.2762619853019714
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:RequestedAmount,numerical,mae,0.2863538861274719
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:RequestedAmount,numerical,mae,0.3088274896144867
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:RequestedAmount,numerical,mae,0.2903701364994049
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:RequestedAmount,numerical,mae,0.285063087940216
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:RequestedAmount,numerical,mae,0.3028039336204529
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:RfpNumber,categorical,accuracy,0.0413269586861133
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,case:Task,categorical,accuracy,0.752896785736084
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,org:resource,categorical,accuracy,0.9009153842926024
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,org:resource,categorical,accuracy,0.8925685882568359
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,org:resource,categorical,accuracy,0.9041464328765868
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,org:resource,categorical,accuracy,0.9235325455665588
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,org:resource,categorical,accuracy,0.9052234292030334
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,org:resource,categorical,accuracy,0.9030694365501404
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,org:resource,categorical,accuracy,0.8982229232788086
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,org:resource,categorical,accuracy,0.9033386707305908
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,org:resource,categorical,accuracy,0.8971458673477173
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,org:resource,categorical,accuracy,0.8941841125488281
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,org:role,categorical,accuracy,0.9081851840019226
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,org:role,categorical,accuracy,0.9038771986961364
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,org:role,categorical,accuracy,0.9151857495307922
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,org:role,categorical,accuracy,0.9068389534950256
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,org:role,categorical,accuracy,0.8906838297843933
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,org:role,categorical,accuracy,0.9079159498214722
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,org:role,categorical,accuracy,0.9095314741134644
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,org:role,categorical,accuracy,0.9149165153503418
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,org:role,categorical,accuracy,0.9073774218559264
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,org:role,categorical,accuracy,0.8861066102981567
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,0,time:timestamp,numerical,mae,0.0074961851350963
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,1,time:timestamp,numerical,mae,0.0076372236944735
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,2,time:timestamp,numerical,mae,0.0076963659375905
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,3,time:timestamp,numerical,mae,0.0079630240797996
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,4,time:timestamp,numerical,mae,0.0077926968224346
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,5,time:timestamp,numerical,mae,0.0079344371333718
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,6,time:timestamp,numerical,mae,0.0080327512696385
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,7,time:timestamp,numerical,mae,0.007615890353918
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,8,time:timestamp,numerical,mae,0.0075360680930316
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,random,9,time:timestamp,numerical,mae,0.0078690899536013
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,0,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,1,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,2,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,3,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,4,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,5,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,6,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,7,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,8,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,9,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,0,case:OrganizationalEntity,categorical,accuracy,0.944491684436798
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,1,case:OrganizationalEntity,categorical,accuracy,0.9353466629981996
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,2,case:OrganizationalEntity,categorical,accuracy,0.940025508403778
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,3,case:OrganizationalEntity,categorical,accuracy,0.94938325881958
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,4,case:OrganizationalEntity,categorical,accuracy,0.9466184377670288
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,5,case:OrganizationalEntity,categorical,accuracy,0.9372607469558716
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,6,case:OrganizationalEntity,categorical,accuracy,0.897915780544281
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,7,case:OrganizationalEntity,categorical,accuracy,0.9481071829795836
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,8,case:OrganizationalEntity,categorical,accuracy,0.9551254510879515
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,9,case:OrganizationalEntity,categorical,accuracy,0.914717137813568
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,0,case:Project,categorical,accuracy,0.9344959259033204
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,1,case:Project,categorical,accuracy,0.9300297498703004
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,2,case:Project,categorical,accuracy,0.9045087099075316
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,3,case:Project,categorical,accuracy,0.9255635738372804
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,4,case:Project,categorical,accuracy,0.8447468876838684
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,5,case:Project,categorical,accuracy,0.8764355778694153
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,6,case:Project,categorical,accuracy,0.9225861430168152
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,7,case:Project,categorical,accuracy,0.9368354082107544
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,8,case:Project,categorical,accuracy,0.879625678062439
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,9,case:Project,categorical,accuracy,0.8777115941047668
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,0,case:RequestedAmount,numerical,mae,0.1052014306187629
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,1,case:RequestedAmount,numerical,mae,0.1155744194984436
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,2,case:RequestedAmount,numerical,mae,0.1027995198965072
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,3,case:RequestedAmount,numerical,mae,0.1445108950138092
BPI20_RequestForPayment_CZ,ablate::Activity,Activity,window,4,case:RequestedAmount,numerical,mae,0.0863617360591888
